School DBN,School Name,School District,Home Borough,Total Applicants Borough,True Applicants Borough,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
22K535,Leon M. Goldstein High School for the Sciences,22,Bronx,10,10.0,3985,2007.0,258,429,1.0,1
22K535,Leon M. Goldstein High School for the Sciences,22,Brooklyn,3696,1872.0,3985,2007.0,258,429,0.5064935064935064,198
22K535,Leon M. Goldstein High School for the Sciences,22,Manhattan,29,24.0,3985,2007.0,258,429,0.8275862068965517,226
22K535,Leon M. Goldstein High School for the Sciences,22,Queens,127,72.0,3985,2007.0,258,429,0.5669291338582677,236
22K535,Leon M. Goldstein High School for the Sciences,22,Staten Island,45,19.0,3985,2007.0,258,429,0.4222222222222222,168
22K535,Leon M. Goldstein High School for the Sciences,22,Unknown,1,1.0,3985,2007.0,258,429,1.0,263
22K555,Brooklyn College Academy,22,Bronx,9,9.0,2698,911.0,170,228,1.0,1
22K555,Brooklyn College Academy,22,Brooklyn,2605,868.0,2698,911.0,170,228,0.33320537428023034,256
22K555,Brooklyn College Academy,22,Manhattan,5,5.0,2698,911.0,170,228,1.0,1
22K555,Brooklyn College Academy,22,Queens,32,20.0,2698,911.0,170,228,0.625,225
22K555,Brooklyn College Academy,22,Staten Island,9,9.0,2698,911.0,170,228,1.0,1
22K555,Brooklyn College Academy,22,Unknown,1,1.0,2698,911.0,170,228,1.0,263
22K611,Origins High School,22,Brooklyn,275,122.0,296,126.0,128,211,0.44363636363636366,217
22K611,Origins High School,22,Queens,2,2.0,296,126.0,128,211,1.0,1
22K611,Origins High School,22,Staten Island,1,1.0,296,126.0,128,211,1.0,196
23K493,Brooklyn Collegiate: A College Board School,23,Bronx,3,3.0,727,113.0,120,6,1.0,1
23K493,Brooklyn Collegiate: A College Board School,23,Brooklyn,668,108.0,727,113.0,120,6,0.16167664670658682,365
23K493,Brooklyn Collegiate: A College Board School,23,Manhattan,5,5.0,727,113.0,120,6,1.0,1
23K493,Brooklyn Collegiate: A College Board School,23,Queens,12,12.0,727,113.0,120,6,1.0,1
23K493,Brooklyn Collegiate: A College Board School,23,Staten Island,1,1.0,727,113.0,120,6,1.0,196
23K493,Brooklyn Collegiate: A College Board School,23,Unknown,1,1.0,727,113.0,120,6,1.0,263
23K514,Frederick Douglass Academy VII High School,23,Bronx,8,8.0,532,76.0,108,85,1.0,1
23K514,Frederick Douglass Academy VII High School,23,Brooklyn,475,79.0,532,76.0,108,85,0.16631578947368422,358
23K514,Frederick Douglass Academy VII High School,23,Manhattan,8,8.0,532,76.0,108,85,1.0,1
23K514,Frederick Douglass Academy VII High School,23,Queens,12,12.0,532,76.0,108,85,1.0,1
23K514,Frederick Douglass Academy VII High School,23,Staten Island,2,2.0,532,76.0,108,85,1.0,1
23K514,Frederick Douglass Academy VII High School,23,Unknown,2,2.0,532,76.0,108,85,1.0,1
23K644,Eagle Academy for Young Men II,23,Bronx,13,13.0,554,179.0,92,139,1.0,1
23K644,Eagle Academy for Young Men II,23,Brooklyn,459,155.0,554,179.0,92,139,0.33769063180827885,253
23K644,Eagle Academy for Young Men II,23,Manhattan,7,7.0,554,179.0,92,139,1.0,1
23K644,Eagle Academy for Young Men II,23,Queens,20,20.0,554,179.0,92,139,1.0,1
23K644,Eagle Academy for Young Men II,23,Staten Island,4,4.0,554,179.0,92,139,1.0,1
23K644,Eagle Academy for Young Men II,23,Unknown,1,1.0,554,179.0,92,139,1.0,263
23K697,Teachers Preparatory High School,23,Bronx,2,2.0,187,35.0,90,6,1.0,1
23K697,Teachers Preparatory High School,23,Brooklyn,166,37.0,187,35.0,90,6,0.22289156626506024,321
23K697,Teachers Preparatory High School,23,Manhattan,1,1.0,187,35.0,90,6,1.0,395
23K697,Teachers Preparatory High School,23,Queens,3,3.0,187,35.0,90,6,1.0,1
23K697,Teachers Preparatory High School,23,Unknown,1,1.0,187,35.0,90,6,1.0,263
24Q236,International High School for Health Sciences,24,Bronx,4,4.0,485,112.0,81,68,1.0,1
24Q236,International High School for Health Sciences,24,Brooklyn,10,10.0,485,112.0,81,68,1.0,1
24Q236,International High School for Health Sciences,24,Manhattan,3,3.0,485,112.0,81,68,1.0,1
24Q236,International High School for Health Sciences,24,Queens,397,107.0,485,112.0,81,68,0.2695214105793451,340
24Q236,International High School for Health Sciences,24,Staten Island,1,1.0,485,112.0,81,68,1.0,196
24Q236,International High School for Health Sciences,24,Unknown,21,1.0,485,112.0,81,68,0.047619047619047616,240
24Q264,Academy of Finance and Enterprise,24,Bronx,38,19.0,2163,546.0,124,151,0.5,202
24Q264,Academy of Finance and Enterprise,24,Brooklyn,123,30.0,2163,546.0,124,151,0.24390243902439024,301
24Q264,Academy of Finance and Enterprise,24,Manhattan,30,25.0,2163,546.0,124,151,0.8333333333333334,225
24Q264,Academy of Finance and Enterprise,24,Queens,1777,472.0,2163,546.0,124,151,0.26561620709060213,342
24Q264,Academy of Finance and Enterprise,24,Staten Island,3,3.0,2163,546.0,124,151,1.0,1
24Q264,Academy of Finance and Enterprise,24,Unknown,81,24.0,2163,546.0,124,151,0.2962962962962963,119
24Q267,High School of Applied Communication,24,Bronx,3,3.0,557,75.0,145,6,1.0,1
24Q267,High School of Applied Communication,24,Brooklyn,14,14.0,557,75.0,145,6,1.0,1
24Q267,High School of Applied Communication,24,Manhattan,5,5.0,557,75.0,145,6,1.0,1
24Q267,High School of Applied Communication,24,Queens,503,71.0,557,75.0,145,6,0.1411530815109344,396
24Q267,High School of Applied Communication,24,Unknown,12,2.0,557,75.0,145,6,0.16666666666666666,182
24Q293,Civic Leadership Academy,24,Bronx,5,5.0,1157,291.0,142,191,1.0,1
24Q293,Civic Leadership Academy,24,Brooklyn,6,6.0,1157,291.0,142,191,1.0,1
24Q293,Civic Leadership Academy,24,Manhattan,2,2.0,1157,291.0,142,191,1.0,1
24Q293,Civic Leadership Academy,24,Queens,1096,290.0,1157,291.0,142,191,0.2645985401459854,343
24Q293,Civic Leadership Academy,24,Unknown,17,2.0,1157,291.0,142,191,0.11764705882352941,211
24Q296,Pan American International High School,24,Bronx,5,5.0,508,166.0,108,28,1.0,1
24Q296,Pan American International High School,24,Brooklyn,12,7.0,508,166.0,108,28,0.5833333333333334,188
24Q296,Pan American International High School,24,Manhattan,4,4.0,508,166.0,108,28,1.0,1
24Q296,Pan American International High School,24,Queens,436,160.0,508,166.0,108,28,0.3669724770642202,296
24Q296,Pan American International High School,24,Unknown,23,1.0,508,166.0,108,28,0.043478260869565216,242
24Q299,Bard High School Early College Queens,24,Bronx,155,71.0,3866,2227.0,125,166,0.45806451612903226,206
24Q299,Bard High School Early College Queens,24,Brooklyn,530,258.0,3866,2227.0,125,166,0.4867924528301887,204
24Q299,Bard High School Early College Queens,24,Manhattan,330,158.0,3866,2227.0,125,166,0.47878787878787876,269
24Q299,Bard High School Early College Queens,24,Queens,2588,1532.0,3866,2227.0,125,166,0.5919629057187017,228
24Q299,Bard High School Early College Queens,24,Staten Island,3,3.0,3866,2227.0,125,166,1.0,1
24Q299,Bard High School Early College Queens,24,Unknown,156,86.0,3866,2227.0,125,166,0.5512820512820513,75
24Q455,Newtown High School,24,Bronx,2,2.0,1328,243.0,419,346,1.0,1
24Q455,Newtown High School,24,Brooklyn,5,5.0,1328,243.0,419,346,1.0,1
24Q455,Newtown High School,24,Queens,1232,203.0,1328,243.0,419,346,0.16477272727272727,395
24Q455,Newtown High School,24,Unknown,70,12.0,1328,243.0,419,346,0.17142857142857143,181
24Q485,Grover Cleveland High School,24,Bronx,8,8.0,1552,359.0,420,437,1.0,1
24Q485,Grover Cleveland High School,24,Brooklyn,369,92.0,1552,359.0,420,437,0.24932249322493225,297
24Q485,Grover Cleveland High School,24,Manhattan,6,6.0,1552,359.0,420,437,1.0,1
24Q485,Grover Cleveland High School,24,Queens,736,179.0,1552,359.0,420,437,0.24320652173913043,358
24Q485,Grover Cleveland High School,24,Unknown,361,119.0,1552,359.0,420,437,0.3296398891966759,106
24Q520,Middle College High School at LaGuardia Community College,24,Bronx,13,13.0,1826,552.0,97,118,1.0,1
24Q520,Middle College High School at LaGuardia Community College,24,Brooklyn,71,28.0,1826,552.0,97,118,0.39436619718309857,230
24Q520,Middle College High School at LaGuardia Community College,24,Manhattan,17,17.0,1826,552.0,97,118,1.0,1
24Q520,Middle College High School at LaGuardia Community College,24,Queens,1569,491.0,1826,552.0,97,118,0.31293817718291905,317
24Q520,Middle College High School at LaGuardia Community College,24,Staten Island,1,1.0,1826,552.0,97,118,1.0,196
24Q520,Middle College High School at LaGuardia Community College,24,Unknown,61,16.0,1826,552.0,97,118,0.26229508196721313,131
24Q530,International High School at LaGuardia Community College,24,Bronx,21,21.0,1236,505.0,119,114,1.0,1
24Q530,International High School at LaGuardia Community College,24,Brooklyn,85,33.0,1236,505.0,119,114,0.38823529411764707,231
24Q530,International High School at LaGuardia Community College,24,Manhattan,21,21.0,1236,505.0,119,114,1.0,1
24Q530,International High School at LaGuardia Community College,24,Queens,928,427.0,1236,505.0,119,114,0.46012931034482757,260
24Q530,International High School at LaGuardia Community College,24,Staten Island,4,4.0,1236,505.0,119,114,1.0,1
24Q530,International High School at LaGuardia Community College,24,Unknown,58,7.0,1236,505.0,119,114,0.1206896551724138,210
24Q550,High School for Arts and Business,24,Bronx,18,18.0,2257,552.0,191,255,1.0,1
24Q550,High School for Arts and Business,24,Brooklyn,78,28.0,2257,552.0,191,255,0.358974358974359,244
24Q550,High School for Arts and Business,24,Manhattan,8,8.0,2257,552.0,191,255,1.0,1
24Q550,High School for Arts and Business,24,Queens,2000,524.0,2257,552.0,191,255,0.262,347
24Q550,High School for Arts and Business,24,Staten Island,1,1.0,2257,552.0,191,255,1.0,196
24Q550,High School for Arts and Business,24,Unknown,50,14.0,2257,552.0,191,255,0.28,126
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Bronx,13,13.0,1368,247.0,120,161,1.0,1
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Brooklyn,42,24.0,1368,247.0,120,161,0.5714285714285714,190
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Manhattan,25,19.0,1368,247.0,120,161,0.76,232
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Queens,1136,238.0,1368,247.0,120,161,0.20950704225352113,381
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Staten Island,38,11.0,1368,247.0,120,161,0.2894736842105263,180
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",24,Unknown,34,4.0,1368,247.0,120,161,0.11764705882352941,211
24Q585,Maspeth High School,24,Bronx,26,15.0,5045,1953.0,270,348,0.5769230769230769,194
24Q585,Maspeth High School,24,Brooklyn,280,92.0,5045,1953.0,270,348,0.32857142857142857,257
24Q585,Maspeth High School,24,Manhattan,11,11.0,5045,1953.0,270,348,1.0,1
24Q585,Maspeth High School,24,Queens,4137,1578.0,5045,1953.0,270,348,0.38143582306018853,290
24Q585,Maspeth High School,24,Staten Island,2,2.0,5045,1953.0,270,348,1.0,1
24Q585,Maspeth High School,24,Unknown,532,243.0,5045,1953.0,270,348,0.4567669172932331,84
24Q600,Queens Technical High School,24,Bronx,31,20.0,3942,1196.0,350,423,0.6451612903225806,186
24Q600,Queens Technical High School,24,Brooklyn,170,36.0,3942,1196.0,350,423,0.21176470588235294,325
24Q600,Queens Technical High School,24,Manhattan,15,15.0,3942,1196.0,350,423,1.0,1
24Q600,Queens Technical High School,24,Queens,3494,1052.0,3942,1196.0,350,423,0.3010875787063538,326
24Q600,Queens Technical High School,24,Staten Island,3,3.0,3942,1196.0,350,423,1.0,1
24Q600,Queens Technical High School,24,Unknown,131,40.0,3942,1196.0,350,423,0.3053435114503817,114
24Q610,Aviation Career & Technical Education High School,24,Bronx,68,23.0,4123,1548.0,530,723,0.3382352941176471,227
24Q610,Aviation Career & Technical Education High School,24,Brooklyn,274,69.0,4123,1548.0,530,723,0.2518248175182482,293
24Q610,Aviation Career & Technical Education High School,24,Manhattan,63,35.0,4123,1548.0,530,723,0.5555555555555556,255
24Q610,Aviation Career & Technical Education High School,24,Queens,3413,1313.0,4123,1548.0,530,723,0.38470553765016113,288
24Q610,Aviation Career & Technical Education High School,24,Staten Island,5,5.0,4123,1548.0,530,723,1.0,1
24Q610,Aviation Career & Technical Education High School,24,Unknown,135,47.0,4123,1548.0,530,723,0.34814814814814815,99
25Q240,Veritas Academy,25,Bronx,10,10.0,526,96.0,130,6,1.0,1
25Q240,Veritas Academy,25,Brooklyn,4,4.0,526,96.0,130,6,1.0,1
25Q240,Veritas Academy,25,Manhattan,1,1.0,526,96.0,130,6,1.0,395
25Q240,Veritas Academy,25,Queens,459,104.0,526,96.0,130,6,0.22657952069716775,371
25Q240,Veritas Academy,25,Unknown,3,3.0,526,96.0,130,6,1.0,1
25Q241,Queens High School for Language Studies,25,Bronx,8,8.0,371,90.0,125,76,1.0,1
25Q241,Queens High School for Language Studies,25,Brooklyn,7,7.0,371,90.0,125,76,1.0,1
25Q241,Queens High School for Language Studies,25,Manhattan,5,5.0,371,90.0,125,76,1.0,1
25Q241,Queens High School for Language Studies,25,Queens,297,88.0,371,90.0,125,76,0.2962962962962963,328
25Q241,Queens High School for Language Studies,25,Staten Island,1,1.0,371,90.0,125,76,1.0,196
25Q241,Queens High School for Language Studies,25,Unknown,2,2.0,371,90.0,125,76,1.0,1
25Q252,"Queens School of Inquiry, The",25,Bronx,2,2.0,508,161.0,89,107,1.0,1
25Q252,"Queens School of Inquiry, The",25,Brooklyn,7,7.0,508,161.0,89,107,1.0,1
25Q252,"Queens School of Inquiry, The",25,Manhattan,2,2.0,508,161.0,89,107,1.0,1
25Q252,"Queens School of Inquiry, The",25,Queens,441,159.0,508,161.0,89,107,0.36054421768707484,299
25Q252,"Queens School of Inquiry, The",25,Unknown,4,4.0,508,161.0,89,107,1.0,1
25Q263,Flushing International High School,25,Bronx,3,3.0,576,182.0,90,90,1.0,1
25Q263,Flushing International High School,25,Brooklyn,7,7.0,576,182.0,90,90,1.0,1
25Q263,Flushing International High School,25,Manhattan,4,4.0,576,182.0,90,90,1.0,1
25Q263,Flushing International High School,25,Queens,519,177.0,576,182.0,90,90,0.34104046242774566,305
25Q263,Flushing International High School,25,Unknown,12,1.0,576,182.0,90,90,0.08333333333333333,229
25Q281,East-West School of International Studies,25,Bronx,8,8.0,766,290.0,89,113,1.0,1
25Q281,East-West School of International Studies,25,Brooklyn,7,7.0,766,290.0,89,113,1.0,1
25Q281,East-West School of International Studies,25,Manhattan,3,3.0,766,290.0,89,113,1.0,1
25Q281,East-West School of International Studies,25,Queens,692,285.0,766,290.0,89,113,0.41184971098265893,275
25Q281,East-West School of International Studies,25,Unknown,2,2.0,766,290.0,89,113,1.0,1
25Q285,World Journalism Preparatory: A College Board School,25,Bronx,5,5.0,448,162.0,90,139,1.0,1
25Q285,World Journalism Preparatory: A College Board School,25,Brooklyn,7,7.0,448,162.0,90,139,1.0,1
25Q285,World Journalism Preparatory: A College Board School,25,Manhattan,5,5.0,448,162.0,90,139,1.0,1
25Q285,World Journalism Preparatory: A College Board School,25,Queens,402,160.0,448,162.0,90,139,0.39800995024875624,280
25Q285,World Journalism Preparatory: A College Board School,25,Staten Island,2,2.0,448,162.0,90,139,1.0,1
25Q425,John Bowne High School,25,Bronx,38,20.0,3116,720.0,783,809,0.5263157894736842,200
25Q425,John Bowne High School,25,Brooklyn,86,29.0,3116,720.0,783,809,0.3372093023255814,254
25Q425,John Bowne High School,25,Manhattan,13,13.0,3116,720.0,783,809,1.0,1
25Q425,John Bowne High School,25,Queens,2844,657.0,3116,720.0,783,809,0.2310126582278481,366
25Q425,John Bowne High School,25,Staten Island,3,3.0,3116,720.0,783,809,1.0,1
25Q425,John Bowne High School,25,Unknown,44,10.0,3116,720.0,783,809,0.22727272727272727,152
25Q460,Flushing High School,25,Bronx,40,16.0,1592,289.0,419,419,0.4,216
25Q460,Flushing High School,25,Brooklyn,21,14.0,1592,289.0,419,419,0.6666666666666666,174
25Q460,Flushing High School,25,Manhattan,6,6.0,1592,289.0,419,419,1.0,1
25Q460,Flushing High School,25,Queens,1457,264.0,1592,289.0,419,419,0.18119423472889498,392
25Q460,Flushing High School,25,Staten Island,1,1.0,1592,289.0,419,419,1.0,196
25Q460,Flushing High School,25,Unknown,13,2.0,1592,289.0,419,419,0.15384615384615385,190
25Q525,Townsend Harris High School,25,Bronx,365,229.0,6780,4957.0,290,374,0.6273972602739726,192
25Q525,Townsend Harris High School,25,Brooklyn,471,214.0,6780,4957.0,290,374,0.4543524416135881,213
25Q525,Townsend Harris High School,25,Manhattan,174,88.0,6780,4957.0,290,374,0.5057471264367817,264
25Q525,Townsend Harris High School,25,Queens,5488,4168.0,6780,4957.0,290,374,0.7594752186588921,215
25Q525,Townsend Harris High School,25,Staten Island,4,4.0,6780,4957.0,290,374,1.0,1
25Q525,Townsend Harris High School,25,Unknown,180,126.0,6780,4957.0,290,374,0.7,69
25Q670,Robert F. Kennedy Community High School,25,Bronx,13,13.0,1012,254.0,150,223,1.0,1
25Q670,Robert F. Kennedy Community High School,25,Brooklyn,25,9.0,1012,254.0,150,223,0.36,243
25Q670,Robert F. Kennedy Community High School,25,Manhattan,7,7.0,1012,254.0,150,223,1.0,1
25Q670,Robert F. Kennedy Community High School,25,Queens,922,215.0,1012,254.0,150,223,0.23318872017353579,364
25Q670,Robert F. Kennedy Community High School,25,Unknown,8,2.0,1012,254.0,150,223,0.25,135
26Q315,Business Technology Early College High School,26,Bronx,13,13.0,1032,289.0,180,272,1.0,1
26Q315,Business Technology Early College High School,26,Brooklyn,46,17.0,1032,289.0,180,272,0.3695652173913043,239
26Q315,Business Technology Early College High School,26,Manhattan,9,9.0,1032,289.0,180,272,1.0,1
26Q315,Business Technology Early College High School,26,Queens,881,266.0,1032,289.0,180,272,0.30192962542565266,325
26Q315,Business Technology Early College High School,26,Unknown,9,3.0,1032,289.0,180,272,0.3333333333333333,101
26Q415,Benjamin N. Cardozo High School,26,Bronx,3,3.0,4527,1666.0,684,926,1.0,1
26Q415,Benjamin N. Cardozo High School,26,Brooklyn,5,5.0,4527,1666.0,684,926,1.0,1
26Q415,Benjamin N. Cardozo High School,26,Manhattan,3,3.0,4527,1666.0,684,926,1.0,1
26Q415,Benjamin N. Cardozo High School,26,Queens,4421,1627.0,4527,1666.0,684,926,0.3680162859081656,295
26Q415,Benjamin N. Cardozo High School,26,Unknown,79,24.0,4527,1666.0,684,926,0.3037974683544304,115
26Q430,Francis Lewis High School,26,Bronx,52,16.0,8708,3905.0,913,1030,0.3076923076923077,234
26Q430,Francis Lewis High School,26,Brooklyn,80,33.0,8708,3905.0,913,1030,0.4125,223
26Q430,Francis Lewis High School,26,Manhattan,11,11.0,8708,3905.0,913,1030,1.0,1
26Q430,Francis Lewis High School,26,Queens,8367,3784.0,8708,3905.0,913,1030,0.45225289829090476,261
26Q430,Francis Lewis High School,26,Staten Island,2,2.0,8708,3905.0,913,1030,1.0,1
26Q430,Francis Lewis High School,26,Unknown,145,59.0,8708,3905.0,913,1030,0.4068965517241379,88
26Q435,Martin Van Buren High School,26,Bronx,11,11.0,1084,217.0,352,273,1.0,1
26Q435,Martin Van Buren High School,26,Brooklyn,22,14.0,1084,217.0,352,273,0.6363636363636364,183
26Q435,Martin Van Buren High School,26,Manhattan,7,7.0,1084,217.0,352,273,1.0,1
26Q435,Martin Van Buren High School,26,Queens,971,204.0,1084,217.0,352,273,0.21009268795056643,379
26Q435,Martin Van Buren High School,26,Unknown,12,3.0,1084,217.0,352,273,0.25,135
26Q495,Bayside High School,26,Bronx,4,4.0,6914,2765.0,851,1041,1.0,1
26Q495,Bayside High School,26,Brooklyn,11,11.0,6914,2765.0,851,1041,1.0,1
26Q495,Bayside High School,26,Manhattan,5,5.0,6914,2765.0,851,1041,1.0,1
26Q495,Bayside High School,26,Queens,6786,2696.0,6914,2765.0,851,1041,0.3972885352195697,281
26Q495,Bayside High School,26,Staten Island,1,1.0,6914,2765.0,851,1041,1.0,196
26Q495,Bayside High School,26,Unknown,100,40.0,6914,2765.0,851,1041,0.4,89
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,Bronx,6,6.0,671,231.0,258,222,1.0,1
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,Brooklyn,11,11.0,671,231.0,258,222,1.0,1
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,Manhattan,2,2.0,671,231.0,258,222,1.0,1
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,Queens,588,195.0,671,231.0,258,222,0.33163265306122447,309
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",26,Unknown,22,4.0,671,231.0,258,222,0.18181818181818182,178
27Q260,Frederick Douglass Academy VI High School,27,Bronx,24,19.0,482,71.0,121,6,0.7916666666666666,168
27Q260,Frederick Douglass Academy VI High School,27,Brooklyn,64,17.0,482,71.0,121,6,0.265625,283
27Q260,Frederick Douglass Academy VI High School,27,Manhattan,14,8.0,482,71.0,121,6,0.5714285714285714,250
27Q260,Frederick Douglass Academy VI High School,27,Queens,316,74.0,482,71.0,121,6,0.23417721518987342,363
27Q260,Frederick Douglass Academy VI High School,27,Unknown,1,1.0,482,71.0,121,6,1.0,263
27Q262,Channel View School for Research,27,Bronx,5,5.0,755,267.0,194,212,1.0,1
27Q262,Channel View School for Research,27,Brooklyn,17,12.0,755,267.0,194,212,0.7058823529411765,172
27Q262,Channel View School for Research,27,Queens,699,268.0,755,267.0,194,212,0.3834048640915594,289
27Q262,Channel View School for Research,27,Unknown,1,1.0,755,267.0,194,212,1.0,263
27Q302,"Queens High School for Information, Research, and Technology",27,Bronx,5,5.0,671,160.0,130,177,1.0,1
27Q302,"Queens High School for Information, Research, and Technology",27,Brooklyn,20,13.0,671,160.0,130,177,0.65,181
27Q302,"Queens High School for Information, Research, and Technology",27,Manhattan,1,1.0,671,160.0,130,177,1.0,395
27Q302,"Queens High School for Information, Research, and Technology",27,Queens,578,168.0,671,160.0,130,177,0.2906574394463668,331
27Q302,"Queens High School for Information, Research, and Technology",27,Staten Island,1,1.0,671,160.0,130,177,1.0,196
27Q302,"Queens High School for Information, Research, and Technology",27,Unknown,7,2.0,671,160.0,130,177,0.2857142857142857,121
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Bronx,2,2.0,1222,468.0,140,181,1.0,1
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Brooklyn,144,47.0,1222,468.0,140,181,0.3263888888888889,258
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Manhattan,2,2.0,1222,468.0,140,181,1.0,1
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Queens,1037,422.0,1222,468.0,140,181,0.4069431051108968,278
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Staten Island,1,1.0,1222,468.0,140,181,1.0,196
27Q308,Robert H. Goddard High School of Communication Arts and Technology,27,Unknown,10,1.0,1222,468.0,140,181,0.1,219
27Q309,Academy of Medical Technology: A College Board School,27,Bronx,19,14.0,626,120.0,105,109,0.7368421052631579,178
27Q309,Academy of Medical Technology: A College Board School,27,Brooklyn,78,24.0,626,120.0,105,109,0.3076923076923077,267
27Q309,Academy of Medical Technology: A College Board School,27,Manhattan,4,4.0,626,120.0,105,109,1.0,1
27Q309,Academy of Medical Technology: A College Board School,27,Queens,455,129.0,626,120.0,105,109,0.2835164835164835,334
27Q309,Academy of Medical Technology: A College Board School,27,Staten Island,3,3.0,626,120.0,105,109,1.0,1
27Q309,Academy of Medical Technology: A College Board School,27,Unknown,8,2.0,626,120.0,105,109,0.25,135
27Q314,Epic High School - South,27,Bronx,4,4.0,618,154.0,95,138,1.0,1
27Q314,Epic High School - South,27,Brooklyn,36,16.0,618,154.0,95,138,0.4444444444444444,216
27Q314,Epic High School - South,27,Queens,559,145.0,618,154.0,95,138,0.259391771019678,351
27Q323,Scholars' Academy,27,Bronx,5,5.0,1065,580.0,154,186,1.0,1
27Q323,Scholars' Academy,27,Brooklyn,109,72.0,1065,580.0,154,186,0.6605504587155964,179
27Q323,Scholars' Academy,27,Manhattan,9,9.0,1065,580.0,154,186,1.0,1
27Q323,Scholars' Academy,27,Queens,898,507.0,1065,580.0,154,186,0.5645879732739421,238
27Q323,Scholars' Academy,27,Staten Island,4,4.0,1065,580.0,154,186,1.0,1
27Q323,Scholars' Academy,27,Unknown,9,2.0,1065,580.0,154,186,0.2222222222222222,154
27Q324,Rockaway Park High School for Environmental Sustainability,27,Bronx,1,1.0,164,25.0,108,51,1.0,415
27Q324,Rockaway Park High School for Environmental Sustainability,27,Brooklyn,7,7.0,164,25.0,108,51,1.0,1
27Q324,Rockaway Park High School for Environmental Sustainability,27,Manhattan,2,2.0,164,25.0,108,51,1.0,1
27Q324,Rockaway Park High School for Environmental Sustainability,27,Queens,144,28.0,164,25.0,108,51,0.19444444444444445,387
27Q334,Epic High School - North,27,Bronx,3,3.0,735,169.0,70,91,1.0,1
27Q334,Epic High School - North,27,Brooklyn,53,15.0,735,169.0,70,91,0.2830188679245283,276
27Q334,Epic High School - North,27,Manhattan,1,1.0,735,169.0,70,91,1.0,395
27Q334,Epic High School - North,27,Queens,654,173.0,735,169.0,70,91,0.26452599388379205,344
27Q334,Epic High School - North,27,Unknown,8,2.0,735,169.0,70,91,0.25,135
27Q351,Rockaway Collegiate High School,27,Brooklyn,7,7.0,258,71.0,135,6,1.0,1
27Q351,Rockaway Collegiate High School,27,Queens,241,73.0,258,71.0,135,6,0.3029045643153527,322
27Q400,August Martin High School,27,Bronx,16,16.0,960,177.0,250,218,1.0,1
27Q400,August Martin High School,27,Brooklyn,80,21.0,960,177.0,250,218,0.2625,286
27Q400,August Martin High School,27,Manhattan,8,8.0,960,177.0,250,218,1.0,1
27Q400,August Martin High School,27,Queens,793,179.0,960,177.0,250,218,0.2257250945775536,374
27Q400,August Martin High School,27,Staten Island,1,1.0,960,177.0,250,218,1.0,196
27Q400,August Martin High School,27,Unknown,2,2.0,960,177.0,250,218,1.0,1
27Q475,Richmond Hill High School,27,Brooklyn,120,28.0,1397,386.0,371,423,0.23333333333333334,313
27Q475,Richmond Hill High School,27,Manhattan,2,2.0,1397,386.0,371,423,1.0,1
27Q475,Richmond Hill High School,27,Queens,1185,345.0,1397,386.0,371,423,0.2911392405063291,330
27Q475,Richmond Hill High School,27,Staten Island,2,2.0,1397,386.0,371,423,1.0,1
27Q475,Richmond Hill High School,27,Unknown,33,10.0,1397,386.0,371,423,0.30303030303030304,116
27Q480,John Adams High School,27,Bronx,21,15.0,2490,480.0,636,644,0.7142857142857143,180
27Q480,John Adams High School,27,Brooklyn,528,90.0,2490,480.0,636,644,0.17045454545454544,353
27Q480,John Adams High School,27,Manhattan,10,10.0,2490,480.0,636,644,1.0,1
27Q480,John Adams High School,27,Queens,1816,372.0,2490,480.0,636,644,0.20484581497797358,383
27Q480,John Adams High School,27,Staten Island,2,2.0,2490,480.0,636,644,1.0,1
27Q480,John Adams High School,27,Unknown,58,12.0,2490,480.0,636,644,0.20689655172413793,167
27Q650,"High School for Construction Trades, Engineering and Architecture",27,Bronx,24,19.0,3028,1209.0,247,311,0.7916666666666666,168
27Q650,"High School for Construction Trades, Engineering and Architecture",27,Brooklyn,377,120.0,3028,1209.0,247,311,0.3183023872679045,263
27Q650,"High School for Construction Trades, Engineering and Architecture",27,Manhattan,12,12.0,3028,1209.0,247,311,1.0,1
27Q650,"High School for Construction Trades, Engineering and Architecture",27,Queens,2453,1016.0,3028,1209.0,247,311,0.4141867101508357,273
27Q650,"High School for Construction Trades, Engineering and Architecture",27,Staten Island,5,5.0,3028,1209.0,247,311,1.0,1
